,explained_variance
null_2256,0.8718170733209122
null_2257,0.8413560314284115
null_2258,0.788466114351557
null_2259,0.7913288659586775
null_2260,0.797457364502257
null_2261,0.8697854669590952
null_2262,0.724472202715296
null_2263,0.8036716926717953
null_2264,0.8687784748949756
null_2265,0.7707996303721659
null_2266,0.9273110159278913
null_2267,0.8284356982136912
null_2268,0.828048990270571
null_2269,0.8546317529841406
null_2270,0.8343621145379597
null_2271,0.7523608376719882
null_2272,0.8664160358042741
null_2273,0.8358800734066112
null_2274,0.8698243790359504
null_2275,0.91385686759329
null_2276,0.8888024573847217
null_2277,0.8438466953961918
null_2278,0.8796738583292515
null_2279,0.8629048085754323
null_2280,0.7783252626620807
null_2281,0.9187538459561934
null_2282,0.9133569252475192
null_2283,0.7854720598890532
null_2284,0.7813578194509795
null_2285,0.8441830946284902
null_2286,0.7990699912951335
null_2287,0.8013135977568895
null_2288,0.8383057723627497
null_2289,0.8016176813409749
null_2290,0.7974611799320391
null_2291,0.7750483488764672
null_2292,0.7762390683030937
null_2293,0.8085971767788975
null_2294,0.8706345554117487
null_2295,0.8650240853785036
null_2296,0.8262595270782986
null_2297,0.8278779205000723
null_2298,0.8303236799952756
null_2299,0.8382352257052977
null_2300,0.8223883796499648
null_2301,0.8012132483327712
null_2302,0.8617683555424124
null_2303,0.9081830310739595
null_2304,0.8480592152581774
null_2305,0.7856101624516547
null_2306,0.8157464010389776
null_2307,0.8820583454614782
null_2308,0.9027007451550855
null_2309,0.8454466196785516
null_2310,0.8547616407406872
null_2311,0.8366206954075219
null_2312,0.7893235722196962
null_2313,0.8131713691213658
null_2314,0.8296237523117946
null_2315,0.8572814739287555
null_2316,0.8564682822969398
null_2317,0.8255413620318476
null_2318,0.8606004554689426
null_2319,0.7990900699460018
null_2320,0.7838864407484664
null_2321,0.7973108376267963
null_2322,0.822079387397802
null_2323,0.8134256268041095
null_2324,0.7511298244928359
null_2325,0.8398747053504023
null_2326,0.8488257745265105
null_2327,0.7984156654600946
null_2328,0.8611125386955071
null_2329,0.8214983187127629
null_2330,0.7668277240282432
null_2331,0.7763882936278753
null_2332,0.8174357923707806
null_2333,0.8014214397662148
null_2334,0.8695196949852234
null_2335,0.8747381602588126
null_2336,0.7858181308851346
null_2337,0.7985031967681255
null_2338,0.8300924737874491
null_2339,0.8480141786598819
null_2340,0.8682894164817273
null_2341,0.8315055929834292
null_2342,0.8281397340092436
null_2343,0.8224570021374689
null_2344,0.8714567881771397
null_2345,0.8089371681746725
null_2346,0.8426053436560069
null_2347,0.8296038188787431
null_2348,0.7974407727737611
null_2349,0.830621174593616
null_2350,0.8368905261360867
null_2351,0.8919848584459728
null_2352,0.7578627263312776
null_2353,0.8521803744964428
null_2354,0.8326078713784438
null_2355,0.8620387348174375
null_2356,0.8736309191311283
null_2357,0.8366717293070567
null_2358,0.7951766391549546
null_2359,0.8385919256851769
null_2360,0.8144888803463377
null_2361,0.8748570804525947
null_2362,0.8897953577671494
null_2363,0.8860076049816814
null_2364,0.8836216868945116
null_2365,0.8190535893636625
null_2366,0.8037723926793182
null_2367,0.7950990903720911
null_2368,0.8246114592734942
null_2369,0.7994079833433753
null_2370,0.813333982736389
null_2371,0.9163383278619527
null_2372,0.7746311572584684
null_2373,0.7713785378340746
null_2374,0.8627415566811255
null_2375,0.8762122632362666
null_2376,0.8951773902587506
null_2377,0.934271288964883
null_2378,0.8746988099502914
null_2379,0.8157409157399937
null_2380,0.8205070002602214
null_2381,0.839376415031219
null_2382,0.914306313130245
null_2383,0.8487671933489782
null_2384,0.8064508283419124
null_2385,0.8378262844447992
null_2386,0.8239945802906637
null_2387,0.7963738863018559
null_2388,0.7941492271235805
null_2389,0.7938770519058405
null_2390,0.8098332032831532
null_2391,0.857043483633801
null_2392,0.8372996562745002
null_2393,0.8400477609148208
null_2394,0.8400720532950418
null_2395,0.8602684375768527
null_2396,0.8212305912255707
null_2397,0.8624003006808603
null_2398,0.8029036764644096
null_2399,0.8157649238757929
null_2400,0.8171178782287336
null_2401,0.8359580540964209
null_2402,0.7601933902670092
null_2403,0.8529557821361435
null_2404,0.831414759755119
null_2405,0.8023964897476864
null_2406,0.8781418513683904
null_2407,0.8391053501277903
null_2408,1.0392986529214578
null_2409,0.8158179514094279
null_2410,0.8434329464403525
null_2411,0.8552667320674419
null_2412,0.793694359886421
null_2413,0.9192777093948302
null_2414,0.8113982944608696
null_2415,0.7837839513962942
null_2416,0.8562701433832806
null_2417,0.8961824611272922
null_2418,0.850353769788594
null_2419,0.8308353165056458
null_2420,0.7978613170552131
null_2421,0.9159925082571483
null_2422,0.8603912111942742
null_2423,0.8968531074972652
null_2424,0.7595766157995826
null_2425,0.766939522335129
null_2426,0.7483830261340945
null_2427,0.8004743256801384
null_2428,0.7908925613799795
null_2429,0.8429736117740865
null_2430,0.795293581260163
null_2431,0.8474414614945921
null_2432,0.8447476983994426
null_2433,0.9249654158623326
null_2434,0.8152289426004048
null_2435,0.7992489277807082
null_2436,0.8115820064080315
null_2437,0.8397501790983216
null_2438,0.7939111207305328
null_2439,0.9382198039354759
null_2440,0.8255330394285594
null_2441,0.8085421922762774
null_2442,0.8118110296629746
null_2443,0.8267524853550137
null_2444,0.8450094407229533
null_2445,0.8896996385368867
null_2446,0.825419808505561
null_2447,0.7776395983668976
null_2448,0.8363893515584739
null_2449,0.859530280770718
null_2450,0.7976222754726735
null_2451,0.8135475115684463
null_2452,0.8291801260457339
null_2453,0.8659893293642379
null_2454,0.8501178850693594
null_2455,0.8020367554374892
null_2456,0.7766068609984599
null_2457,0.8431735467977545
null_2458,0.896356964413908
null_2459,0.8539366446749502
null_2460,0.8133466768111497
null_2461,0.8096768375253127
null_2462,0.892453825988239
null_2463,0.7697802494590508
null_2464,0.8169650973259174
null_2465,0.8262953992457454
null_2466,0.8287072236417128
null_2467,0.7931614528631812
null_2468,0.8192815913574555
null_2469,0.8846598164701869
null_2470,0.8155382423850885
null_2471,0.8672550493897956
null_2472,0.8479539426731801
null_2473,0.8075909842182402
null_2474,0.8814778080384378
null_2475,0.7659447375050016
null_2476,0.8157501274435276
null_2477,0.8272813503660731
null_2478,0.8472402057253392
null_2479,0.8586948799816105
null_2480,0.9013930286388937
null_2481,0.8149434569973784
null_2482,0.8307061084158907
null_2483,0.9614659891611926
null_2484,0.8698095556261877
null_2485,0.8019138257454375
null_2486,0.7902302252241263
null_2487,0.823512983683619
null_2488,0.8074892250556746
null_2489,0.8429118476539229
null_2490,0.8388696534543214
null_2491,0.8550470574469626
null_2492,0.7839834948777248
null_2493,0.8587929443543592
null_2494,0.8224599703185033
null_2495,0.8837637646704881
null_2496,0.7758036663525952
null_2497,0.859354704389373
null_2498,0.7987552097414551
null_2499,0.8586388842144501
null_2500,0.8611884888162774
null_2501,0.8491127486157252
null_2502,0.7837584457105646
null_2503,0.8111608978309204
null_2504,0.8302578156453556
null_2505,0.8312376054915543
null_2506,0.8097789235785021
null_2507,0.8138930097392223
null_2508,0.7982150366330366
null_2509,0.7818140224285037
null_2510,0.7654238826631935
null_2511,0.8392830165194459
null_2512,0.8462505889895343
null_2513,0.8556837729472555
null_2514,0.848603445381061
null_2515,0.7915986817754191
null_2516,0.8002491075343765
null_2517,0.8560701251026529
null_2518,0.7898000196167857
null_2519,0.8485330517277787
null_2520,0.8307055622233323
null_2521,0.785880006037701
null_2522,0.836937491554313
null_2523,0.7835797232457711
null_2524,0.8358328514785326
null_2525,0.8042008289970836
null_2526,0.8388451870544271
null_2527,0.8134688193981667
null_2528,0.8317492558109584
null_2529,0.8399551858637189
null_2530,0.8282180823712351
null_2531,0.9167618517866891
null_2532,0.8393315205113008
null_2533,0.8812810528322873
null_2534,0.8518956516714985
null_2535,0.8584858166514893
null_2536,0.8081774306489188
null_2537,0.8595215339526845
null_2538,0.8475492063194204
null_2539,0.8413339669919349
null_2540,0.77633988649575
null_2541,0.8784242772297526
null_2542,0.9233018399589326
null_2543,0.8556000237139532
null_2544,0.8700714310081864
null_2545,0.8137333874965288
null_2546,0.8253538557991398
null_2547,0.8183089695036023
null_2548,0.759313568790939
null_2549,0.8798005281660192
null_2550,0.7929845192125722
null_2551,0.8617095673711975
null_2552,0.9087384610694655
null_2553,0.8720550609538251
null_2554,0.8376419231888219
null_2555,0.8196674550186642
null_2556,0.8303530499264254
null_2557,0.8618210679535011
null_2558,0.8981464452333572
null_2559,0.7994665276847076
null_2560,0.8131230687289596
null_2561,0.8056943523587357
null_2562,0.8299676774060434
null_2563,0.807296513727399
null_2564,0.814165339951252
null_2565,0.7669489683962667
null_2566,0.844157243011252
null_2567,0.8560781689525971
null_2568,0.8073337930318508
null_2569,0.8532822258479191
null_2570,0.8587397799813588
null_2571,0.8045440446767478
null_2572,0.8248725070882131
null_2573,0.8454390011987375
null_2574,0.7803819003709271
null_2575,0.8286316915766158
null_2576,0.8688274625635846
null_2577,0.8276474812905129
null_2578,0.8720282662809422
null_2579,0.7923199931006971
null_2580,0.7863390488621035
null_2581,0.8541725091351979
null_2582,0.8801852789330082
null_2583,0.8630702745299542
null_2584,0.8369135380034278
null_2585,0.836699204782368
null_2586,0.8733404257279263
null_2587,0.8131283588787384
null_2588,0.8630083140694819
null_2589,0.815609465320933
null_2590,0.815467564592232
null_2591,0.8201608538555957
null_2592,0.8492032032645661
null_2593,0.8559796919767984
null_2594,0.8573857399598894
null_2595,0.7826849648320278
null_2596,0.857857056272345
null_2597,0.82154015737766
null_2598,0.8803061745513301
null_2599,0.8349848046982676
null_2600,0.8146970939238243
null_2601,0.8240394351277625
null_2602,0.8992425937860343
null_2603,0.8476044755432643
null_2604,0.8748986658027512
null_2605,0.8420908113194391
null_2606,0.8178376627959051
null_2607,0.8555956111739604
null_2608,0.8273822213366817
null_2609,0.8574381634820221
null_2610,0.8699214274292275
null_2611,0.8100840390596045
null_2612,0.836059929934594
null_2613,0.8548123639874156
null_2614,0.8201151301559597
null_2615,0.8550731421062
null_2616,0.8431039730559636
null_2617,0.8728003282301634
null_2618,0.8056780101310224
null_2619,0.8180909586355213
null_2620,0.8169301861044603
null_2621,0.8306268793077657
null_2622,0.837034029522369
null_2623,0.8628866194189225
null_2624,0.8830369395183518
null_2625,0.8669621743116056
null_2626,0.833518815238299
null_2627,0.8922310166736279
null_2628,0.8273426594534721
null_2629,0.8189483592407982
null_2630,0.8067779187286263
null_2631,0.8262681741884155
null_2632,0.7845083140621907
null_2633,0.8214213203881516
null_2634,0.8648558036161361
null_2635,0.7839933539404486
null_2636,0.8517627772029014
null_2637,0.9014407248001394
null_2638,0.8476309683286494
null_2639,0.8191156365810336
null_2640,0.7949285657578377
null_2641,0.789290969650008
null_2642,0.8052402806754467
null_2643,0.8145905088366012
null_2644,0.8779739134569999
null_2645,0.8327580767261437
null_2646,0.8656946798927599
null_2647,0.8149720500864714
null_2648,0.8072463672275381
null_2649,0.8434773066812105
null_2650,0.8583073635142756
null_2651,0.8267057909072826
null_2652,0.7506199803728052
null_2653,0.8224509058088756
null_2654,0.7914237976859638
null_2655,0.8500008586063107
null_2656,0.8651518701284193
null_2657,0.8551311597837722
null_2658,0.9545130625126459
null_2659,0.8323970447091712
null_2660,0.8470387264608887
null_2661,0.8824692423949495
null_2662,0.8360423653744294
null_2663,0.8468984587708679
null_2664,0.8672092577357788
null_2665,0.8048799015367707
null_2666,0.80348629670242
null_2667,0.8081140137633074
null_2668,0.7954920319431976
null_2669,0.8331176591676265
null_2670,0.9286652251362676
null_2671,0.7972874351666702
null_2672,0.7809940386720585
null_2673,0.8913108414284052
null_2674,0.8627325900774283
null_2675,0.8636468963435826
null_2676,0.9384800129129237
null_2677,0.7837100510627161
null_2678,0.8241954253610495
null_2679,0.8521452605639224
null_2680,0.8144307006061664
null_2681,0.857244049846523
null_2682,0.81301965223837
null_2683,0.800443089116729
null_2684,0.8664114695604688
null_2685,0.8351226611462037
null_2686,0.8442318110216687
null_2687,0.8586552645960164
null_2688,0.839995023006952
null_2689,0.827355631497844
null_2690,0.8486354633661097
null_2691,0.8066738907035796
null_2692,0.785286346737449
null_2693,0.8216333478263167
null_2694,0.8195448062944541
null_2695,0.8552706922247906
null_2696,0.8588176985930355
null_2697,0.8688393398719548
null_2698,0.8111070124296675
null_2699,0.8650633297290865
null_2700,0.8588612670090333
null_2701,0.8175655966711094
null_2702,0.9094503027388985
null_2703,0.7791882416066603
null_2704,0.7795265555284077
null_2705,0.8318076165018433
null_2706,0.7863030532325749
null_2707,0.7846454373415327
null_2708,0.9165201103861284
null_2709,0.8150817618782815
null_2710,0.8345501635975633
null_2711,0.871807400057578
null_2712,0.8312521337273007
null_2713,0.8206164004435
null_2714,0.8133170097299844
null_2715,0.9259223680283016
null_2716,0.7491424248853434
null_2717,0.8394099435815413
null_2718,0.9013887440348674
null_2719,0.7751298166866137
null_2720,0.8098418688581642
null_2721,0.9087545320476818
null_2722,0.8080494866199095
null_2723,0.8197637806238217
null_2724,0.8235815997693645
null_2725,0.783625643780543
null_2726,0.89286640688876
null_2727,0.8250623729695068
null_2728,0.7908911149198266
null_2729,0.8388622648132289
null_2730,0.8456829355505339
null_2731,0.8396912115442805
null_2732,0.8627272313652803
null_2733,0.8566822034597459
null_2734,0.7951791678685642
null_2735,0.8924262278267643
null_2736,0.9005151258165386
null_2737,0.8000465012340833
null_2738,0.8424632981854027
null_2739,0.7840938309236765
null_2740,0.8201848613140191
null_2741,0.7944301601881011
null_2742,0.8678532011598052
null_2743,0.8317447606510683
null_2744,0.8440637976758274
null_2745,0.7537494213495705
null_2746,0.906468015114511
null_2747,0.8593569580092321
null_2748,0.8234468332841615
null_2749,0.7595128771230217
null_2750,0.7611939657968473
null_2751,0.7662072899118246
null_2752,0.8317947898710161
null_2753,0.9048301987654236
null_2754,0.8225897063424324
null_2755,0.8281873211404807
null_2756,0.8567465216188412
null_2757,0.7370432289665723
null_2758,0.7570840182352324
null_2759,0.8183397263178044
null_2760,0.8366212336619168
null_2761,0.7825391382053315
null_2762,0.7788344662297026
null_2763,0.7366512612534751
null_2764,0.8071995784495943
null_2765,0.8109089440152165
null_2766,0.8358454778345655
null_2767,0.8198088188596885
null_2768,0.8110644913341477
null_2769,0.863902033641746
null_2770,0.8204114510287673
null_2771,0.8367737964481701
null_2772,0.811322920740875
null_2773,0.8161216857107995
null_2774,0.8496027343065763
null_2775,0.7757849631400773
null_2776,0.9158011688392464
null_2777,0.812014077781629
null_2778,0.8511239126759923
null_2779,0.8097350583047878
null_2780,0.8493660056100857
null_2781,0.830290413240331
null_2782,0.8594283209373893
null_2783,0.886970321691364
null_2784,0.8396050687855924
null_2785,0.8559679236551846
null_2786,0.817924920133094
null_2787,0.8370281925312355
null_2788,0.8764340294966417
null_2789,0.7814911261319877
null_2790,0.8073693045156944
null_2791,0.8633840805107291
null_2792,0.8757605382745365
null_2793,0.7924533989538477
null_2794,0.7972843914752783
null_2795,0.7881270703752353
null_2796,0.8157020347788533
null_2797,0.8544159048802576
null_2798,0.8315692767342445
null_2799,0.9474984385346736
null_2800,0.8062946245834467
null_2801,0.8503535982148603
null_2802,0.8509112626042166
null_2803,0.892263210900851
null_2804,0.8318393879928484
null_2805,0.8039801784946857
null_2806,0.8039854025146498
null_2807,0.8136118514649333
null_2808,0.8537470007269736
null_2809,0.8157811817665787
null_2810,0.7995909603031588
null_2811,0.8258845999925898
null_2812,0.8123237510982011
null_2813,0.8351400986536333
null_2814,0.8050860288339907
null_2815,0.8490500422457111
null_2816,0.8229451001682075
null_2817,0.8681463880781946
null_2818,0.8495902214173923
null_2819,0.8871179497125808
null_2820,0.8438034721055212
null_2821,0.7819963589830595
null_2822,0.8255565613600977
null_2823,0.8450618778991171
null_2824,0.8198440870492223
null_2825,0.8303953905385443
null_2826,0.8640105088875488
null_2827,0.8711419321495414
null_2828,0.8035447689498165
null_2829,0.8615864912348252
null_2830,0.7914907267189412
null_2831,0.8244018425366292
null_2832,0.7726119199422579
null_2833,0.8715326660060366
null_2834,0.8678795605974939
null_2835,0.7770707975319984
null_2836,0.8500114353185086
null_2837,0.8480764544940055
null_2838,0.8052939166843956
null_2839,0.7619875139009968
null_2840,0.8004877591890309
null_2841,0.8382034994671875
null_2842,0.8782023129396408
null_2843,0.8049135663829965
null_2844,0.8512596561115728
null_2845,0.8113198392215445
null_2846,0.866402309621383
null_2847,0.7774782267050536
null_2848,0.8240618926183669
null_2849,0.8601934714285339
null_2850,0.8376578453315302
null_2851,0.8015783205984893
null_2852,0.780222833251415
null_2853,0.8087858684095917
null_2854,0.8490878822197478
null_2855,0.9067327097291475
null_2856,0.8100633651263922
null_2857,0.8109838499593317
null_2858,0.8659858209877946
null_2859,0.8277316940232405
null_2860,0.752125110240896
null_2861,0.8165368155954029
null_2862,0.7895919391446623
null_2863,0.7706309926361874
null_2864,0.8276543343400806
null_2865,0.9847136842897527
null_2866,0.8726544397880436
null_2867,0.8674760101336818
null_2868,0.8547256167740163
null_2869,0.8112567794161506
null_2870,0.7891734171355924
null_2871,0.8210434485885015
null_2872,0.840451687952561
null_2873,0.8452986551616665
null_2874,0.8550544756955708
null_2875,0.8866429008077725
null_2876,0.806477220486599
null_2877,0.8424530248582985
null_2878,0.7844314732881952
null_2879,0.8872096478010582
null_2880,0.8639334009131354
null_2881,0.8262036779497609
null_2882,0.8975132519256268
null_2883,0.8293307423689756
null_2884,0.846500240196006
null_2885,0.8254536909692071
null_2886,0.8078527579284189
null_2887,0.7693725966542136
null_2888,0.8737314725982752
null_2889,0.7861493559041809
null_2890,0.8554684894476263
null_2891,0.8438347120702697
null_2892,0.9032788252650866
null_2893,0.787549447028261
null_2894,0.8464935723280745
null_2895,0.8889447625032676
null_2896,0.8051068040644251
null_2897,0.8241928973770938
null_2898,0.8382750762176348
null_2899,0.8471501038927679
null_2900,0.8172686252580269
null_2901,0.8003130935437957
null_2902,0.7889413336606453
null_2903,0.858265703697
null_2904,0.862643730945445
null_2905,0.7905383973410481
null_2906,0.858008102355694
null_2907,0.8300127537803985
null_2908,0.8789349451739504
null_2909,0.8290427433572419
null_2910,0.8296781217200955
null_2911,0.802290889742784
null_2912,0.7614900786550538
null_2913,0.7898417877255739
null_2914,0.7825781047544409
null_2915,0.7836071818825001
null_2916,0.8307568705284635
null_2917,0.8697143961041718
null_2918,0.8081623185758283
null_2919,0.7841511360738324
null_2920,0.9291966346144291
null_2921,0.8058167821331267
null_2922,0.8101469408532682
null_2923,0.8254321895855055
null_2924,0.8424023442348425
null_2925,0.7910289751138178
null_2926,0.8076041511284175
null_2927,0.7837566361489777
null_2928,0.8098293590282113
null_2929,0.7844999273900589
null_2930,0.8266957532067299
null_2931,0.7974288733003786
null_2932,0.8127179622681721
null_2933,0.7730019279476714
null_2934,0.8635610940238134
null_2935,0.762475171273535
null_2936,0.7651483011370784
null_2937,0.8697219859739841
null_2938,0.8205926054314112
null_2939,0.9099994534240342
null_2940,0.8632371686028695
null_2941,0.8189399107331884
null_2942,0.8727947654245366
null_2943,0.7732340570435272
null_2944,0.8543830381516108
null_2945,0.7937694870263393
null_2946,0.8412463927190729
null_2947,0.8230077230197798
null_2948,0.8449007790807493
null_2949,0.7997294077487593
null_2950,0.8238570266983803
null_2951,0.8259778533099272
null_2952,0.8100402988021856
null_2953,0.7547392713916666
null_2954,0.799961459462656
null_2955,0.7650807509559578
null_2956,0.819559809951262
null_2957,0.8356305551436346
null_2958,0.8049413105257052
null_2959,0.9425271362778295
null_2960,0.8573789375191385
null_2961,0.8047453837595226
null_2962,0.7914555091160487
null_2963,0.8348948159894443
null_2964,0.8249892865734068
null_2965,0.8236478102786983
null_2966,0.7839814130767415
null_2967,0.8002979010697395
null_2968,0.8100031185717844
null_2969,0.8445892765050038
null_2970,0.8079921022488751
null_2971,0.8287937548977407
null_2972,0.8247727381226608
null_2973,0.759503390929487
null_2974,0.8055966668910967
null_2975,0.8465653242268132
null_2976,0.8729865985906217
null_2977,0.8334780002466224
null_2978,0.8163770029999399
null_2979,0.8907892679920226
null_2980,0.8445406958220688
null_2981,0.7723752715893449
null_2982,0.7887675073853682
null_2983,0.8118547292854565
null_2984,0.906769671778288
null_2985,0.8246022398719633
null_2986,0.8622539365237579
null_2987,0.854013403904112
null_2988,0.8857228849708029
null_2989,0.9625143698843504
null_2990,0.8686577663603904
null_2991,0.820188395134527
null_2992,0.9037524909263108
null_2993,0.8490353828557259
null_2994,0.931225086661187
null_2995,0.761441627584893
null_2996,0.8295732632834906
null_2997,0.7990628881489424
null_2998,0.8149256572359844
null_2999,0.8848531385546975
null_3000,0.7934738410718921
null_3001,0.8167070246465038
null_3002,0.8013996898535839
null_3003,0.8059491885099956
null_3004,0.8280694002820475
null_3005,0.7625865358700267
null_3006,0.9126474945175674
null_3007,0.9485472918133776
null_3008,0.8077220994730601
null_3009,0.8542799234218045
null_3010,0.8875582180040814
null_3011,0.7785463435597549
null_3012,0.86802718338353
null_3013,0.7891169692237016
null_3014,0.8017690275942292
null_3015,0.7792797280993972
null_3016,0.857847977585574
null_3017,0.831208972499204
null_3018,0.8508199055786105
null_3019,0.8531916327975995
null_3020,0.7830442835395907
null_3021,0.7934892443528528
null_3022,0.77787117461939
null_3023,0.7979457136554327
null_3024,0.771565022988071
null_3025,0.9187068099503046
null_3026,0.8848586751828549
null_3027,0.8770422181527773
null_3028,0.8123657519529386
null_3029,0.9073393233142313
null_3030,0.8047710271044379
null_3031,0.7943416794156241
null_3032,0.7579775347800577
null_3033,0.8246467244453138
null_3034,0.9480249364126979
null_3035,0.8490977131698224
null_3036,0.8421317487643073
null_3037,0.8287486220214135
null_3038,0.7711012068835384
null_3039,0.7970619964118291
null_3040,0.8186065495854024
null_3041,0.8718460219963957
null_3042,0.7790271279126907
null_3043,0.8401835284430357
null_3044,0.7983238401616447
null_3045,0.8418957051609804
null_3046,0.8604181831300246
null_3047,0.8136525223294923
null_3048,0.8338980754136053
null_3049,0.8182759315525325
null_3050,0.8678116442387012
null_3051,0.8002703588218771
null_3052,0.7613401355549143
null_3053,0.8658791468497247
null_3054,0.8108265273747921
null_3055,0.8323747567026999
null_3056,0.8035239284813467
null_3057,0.8290363662884654
null_3058,0.8403279993463133
null_3059,0.8800331705907531
null_3060,0.8731802372312325
null_3061,0.7969314897549078
null_3062,0.7959850649999483
null_3063,0.774270833585823
null_3064,0.8220054124913302
null_3065,0.7820454655234009
null_3066,0.7906077545325992
null_3067,0.863966703609976
null_3068,0.855232671294897
null_3069,0.8546985948639223
null_3070,0.7795225442549835
null_3071,0.7810358253330176
null_3072,0.8361029567530766
null_3073,0.8051661328776479
null_3074,0.9804373031010599
null_3075,0.8077718008904746
null_3076,0.774950213951853
null_3077,0.8163190730795101
null_3078,0.8097690100271223
null_3079,0.8331664731617271
null_3080,0.8563703750073793
null_3081,0.7895480649294883
null_3082,0.7917952059118748
null_3083,0.8224277638849574
null_3084,0.8508772634931033
null_3085,0.7558255190705405
null_3086,0.7849977820753266
null_3087,0.8172579682794375
null_3088,0.8298705628323804
null_3089,0.7818145527753859
null_3090,0.816039440784529
null_3091,0.7911937187827649
null_3092,0.8228249860826025
null_3093,0.8579223360057315
null_3094,0.8403938521421668
null_3095,0.8067849881272503
null_3096,0.8192123944135908
null_3097,0.8196255908340565
null_3098,0.8261116553083648
null_3099,0.7906140795641701
null_3100,0.8422060016320464
null_3101,0.827693629509992
null_3102,0.8832869769070383
null_3103,0.8723307673948527
null_3104,0.833025539987257
null_3105,0.7863518178292372
null_3106,0.8784728051364222
null_3107,0.862684457275472
null_3108,0.7874568941995148
null_3109,0.8319585050652584
null_3110,0.7844110295889358
null_3111,0.8234670822722971
null_3112,0.7888533031149787
null_3113,0.818177341687068
null_3114,0.7877898198734423
null_3115,0.8597981555442137
null_3116,0.790300755308629
null_3117,0.7940751614553904
null_3118,0.8872717653323952
null_3119,0.8071804494371341
null_3120,0.8497618738839683
null_3121,0.8409600227527088
null_3122,0.7988821464847023
null_3123,0.8713688713066248
null_3124,0.7961257197329817
null_3125,0.8046618183539881
null_3126,0.8215852869500627
null_3127,0.8221081213971189
null_3128,0.808438676276513
null_3129,0.812688376246992
null_3130,0.8546940764116937
null_3131,0.816009616151821
null_3132,0.8575426953327082
null_3133,0.81866632501545
null_3134,0.8260184744210817
null_3135,0.8042221042389172
null_3136,0.8715386217062077
null_3137,0.7554528489323985
null_3138,0.8294795264581201
null_3139,0.8743756092160333
null_3140,0.8844706244320049
null_3141,0.8421511189473841
null_3142,0.7876816835096457
null_3143,0.8251241322506713
null_3144,0.8001298954925269
null_3145,0.7802997423423994
null_3146,0.8887041976246135
null_3147,0.8994895248292577
null_3148,0.785340635033799
null_3149,0.8371453589368185
null_3150,0.7199997497760876
null_3151,0.8903874264060916
null_3152,0.8033039241503249
null_3153,0.8510561959440915
null_3154,0.8034442262691248
null_3155,0.8186947980207492
null_3156,0.80683232129412
null_3157,0.8667382197782205
null_3158,0.7891907632637489
null_3159,0.8065423635966249
null_3160,0.8002582084713998
null_3161,0.8669719994216638
null_3162,0.8906068035768324
null_3163,0.9201338871929617
null_3164,0.814490333724818
null_3165,0.9531588268514986
null_3166,0.8030959153751275
null_3167,0.7973085577947725
null_3168,0.8619219274458679
null_3169,0.8221764962380141
null_3170,0.8023101545731625
null_3171,0.8082919674548391
null_3172,0.8531344564756985
null_3173,0.833755369572346
null_3174,0.7736721730577031
null_3175,0.854420848243953
null_3176,0.8230029922949362
null_3177,0.8129089899894011
null_3178,0.8713823878693422
null_3179,0.7785756156018776
null_3180,0.9184193071874631
null_3181,0.8646594916573711
null_3182,0.8406509757078334
null_3183,0.7883348437487778
null_3184,0.810241761607588
null_3185,0.8249422654087591
null_3186,0.8744784571042599
null_3187,0.8615696679160975
null_3188,0.8059468864695387
null_3189,0.7965032109809561
null_3190,0.8463000121793718
null_3191,0.8850951490353759
null_3192,0.8054198467971783
null_3193,0.8120282232810871
null_3194,0.8169905857894064
null_3195,0.8367998991325124
null_3196,0.8234352769106504
null_3197,0.7872798690026968
null_3198,0.8747161996399776
null_3199,0.9399013940924682
null_3200,0.7923422220656193
null_3201,0.819593222767199
null_3202,0.8007913011598379
null_3203,0.8529533832910613
null_3204,0.821805315761315
null_3205,0.8337587178445398
null_3206,0.763147583721841
null_3207,0.8103668804904041
null_3208,0.8027120819409478
null_3209,0.8594586611095156
null_3210,0.8634342513204961
null_3211,0.8526396717529882
null_3212,0.8612887707700725
null_3213,0.7865338728750395
null_3214,0.8332499187386749
null_3215,0.7844253433726737
null_3216,0.9063797209727543
null_3217,0.8686503508070996
null_3218,0.8059721448107591
null_3219,0.8363915891430833
null_3220,0.7921142206825637
null_3221,0.9005794582061374
null_3222,0.8820380854467597
null_3223,0.7893587423506208
null_3224,0.8484238364884881
null_3225,0.8950470129282605
null_3226,0.8322618703400351
null_3227,0.805066605220796
null_3228,0.9062766317562506
null_3229,0.8558610615602028
null_3230,0.8232436420004452
null_3231,0.8781873299554472
null_3232,0.8331648009802474
null_3233,0.8407395385083744
null_3234,0.8169925591841657
null_3235,0.8219078485191831
null_3236,0.7785267395941411
null_3237,0.8104728872655274
null_3238,0.8174892443072849
null_3239,0.831565066311488
null_3240,0.8678000543019558
null_3241,0.7563520423740565
null_3242,0.8351225542539471
null_3243,0.8047391891166267
null_3244,0.8899625663537283
null_3245,0.8210552159947135
null_3246,0.801925857743252
null_3247,0.8753199747071144
null_3248,0.8168196615137384
null_3249,0.8274438700325761
null_3250,0.8926198247703508
null_3251,0.778206775364936
null_3252,0.8332192718754644
null_3253,0.8114479115197952
null_3254,0.8459477431339598
null_3255,0.8520361921981956
null_3256,0.7935958113951039
null_3257,0.8389500331015461
null_3258,0.8013175000702004
null_3259,0.8606306473925377
null_3260,0.8022491361283474
null_3261,0.8482615254671484
null_3262,0.8629755574792938
