,explained_variance
null_2627,0.9086507272135894
null_2628,0.7880228707492953
null_2629,0.9523776462827971
null_2630,0.7611021334035835
null_2631,0.7776015730377515
null_2632,0.7123356139120304
null_2633,0.7065800103237341
null_2634,0.8099823722967693
null_2635,0.7753996314571613
null_2636,0.7534957954436823
null_2637,0.8870235455610422
null_2638,0.8319993569585258
null_2639,0.7896205397447216
null_2640,0.8209466176233468
null_2641,0.8403054214192215
null_2642,0.8151711874429908
null_2643,0.7398281147195083
null_2644,0.7936297543850047
null_2645,0.7807825741029361
null_2646,0.858981324352557
null_2647,0.7500726407134677
null_2648,0.7509211124097338
null_2649,0.7794267904834301
null_2650,0.8287798002507469
null_2651,0.7928014428037554
null_2652,0.7309422210764469
null_2653,0.776244988640272
null_2654,0.8111414715724237
null_2655,0.825832219245164
null_2656,0.7471547653939795
null_2657,0.7628696241082685
null_2658,0.7950683551942386
null_2659,0.8182915496544241
null_2660,0.7809447449961358
null_2661,0.8189257006318731
null_2662,0.8108388984309144
null_2663,0.7653090655467011
null_2664,0.7096534906437207
null_2665,0.7448709732500793
null_2666,0.7756138671872415
null_2667,0.8366718856047759
null_2668,0.8035391439296966
null_2669,0.7477505041115908
null_2670,0.8146088632987858
null_2671,0.7097900286869807
null_2672,0.7639496853995316
null_2673,0.760156368809118
null_2674,0.8025236565821943
null_2675,0.7611438075876141
null_2676,0.7975461673135313
null_2677,0.7719796841238552
null_2678,0.8021070782139597
null_2679,0.909437807004066
null_2680,0.8283169504742699
null_2681,0.7499290802376061
null_2682,0.7584874544375094
null_2683,0.8421472095015918
null_2684,0.8385045073942355
null_2685,0.7785490057164439
null_2686,0.8258314593475485
null_2687,0.7694936307627825
null_2688,0.7856610439951828
null_2689,0.8040518061616857
null_2690,0.8010121249358709
null_2691,0.7619349873170721
null_2692,0.8353675124096406
null_2693,0.7898431879397055
null_2694,0.7721554961102294
null_2695,0.7981377900564159
null_2696,0.8821289853226395
null_2697,0.7564314606161552
null_2698,0.8196480737674289
null_2699,0.7978641860036394
null_2700,0.7079041068839446
null_2701,0.7690842928877869
null_2702,0.8548724409093598
null_2703,0.7680893499529188
null_2704,0.8183851773908056
null_2705,0.835556031818771
null_2706,0.8483613335394374
null_2707,0.7336037326221414
null_2708,0.7963295981957683
null_2709,0.7411988384850292
null_2710,0.7275016376394757
null_2711,0.8050164400362052
null_2712,0.7974785847486923
null_2713,0.7746265299466386
null_2714,0.7766877593501602
null_2715,0.8123825068334176
null_2716,0.8126155194717485
null_2717,0.759974693969478
null_2718,0.8259608844350722
null_2719,0.772358359540141
null_2720,0.7868292679766316
null_2721,0.831372090895241
null_2722,0.8444755927212368
null_2723,0.8108126401231118
null_2724,0.8025622435448537
null_2725,0.6850587879521364
null_2726,0.8991943401396095
null_2727,0.7754203807384097
null_2728,0.7484408571619162
null_2729,0.6891117918527122
null_2730,0.7413709101230032
null_2731,0.8503321357936342
null_2732,0.799223437461489
null_2733,0.6983931094174134
null_2734,0.7459614956296532
null_2735,0.7985845855751909
null_2736,0.8082331632243647
null_2737,0.7709318220664485
null_2738,0.7870699156350076
null_2739,0.8710227174606568
null_2740,0.8223339787922053
null_2741,0.7934669728662429
null_2742,0.7618240616870156
null_2743,0.7413173074629038
null_2744,0.7263190085486303
null_2745,0.8017210805470855
null_2746,0.7926274876983121
null_2747,0.8605892773763453
null_2748,0.7620234245754006
null_2749,0.7688022103983145
null_2750,0.8200595280028576
null_2751,0.7793878012494443
null_2752,0.8155386510639958
null_2753,0.7909264409372279
null_2754,0.7973300263401759
null_2755,0.7754277298497516
null_2756,0.7747897029339055
null_2757,0.7795507519041434
null_2758,0.7814943507363232
null_2759,0.7381914231093772
null_2760,0.7321898730477969
null_2761,0.7677627457641621
null_2762,0.7706884742309317
null_2763,0.8026702672316457
null_2764,0.7471988601552884
null_2765,0.7271577561809937
null_2766,0.808517494112936
null_2767,0.8235379959083868
null_2768,0.8162549375278456
null_2769,0.7520691868054064
null_2770,0.7975830994071761
null_2771,0.8683048993077321
null_2772,0.7759741360323292
null_2773,0.7765396464592607
null_2774,0.7671639250910384
null_2775,0.8384889171205369
null_2776,0.7085512794575338
null_2777,0.7741467163470427
null_2778,0.7692232000463464
null_2779,0.7758959520124459
null_2780,0.751995957156587
null_2781,0.8202775640083355
null_2782,0.7913156698771651
null_2783,0.8237353342501442
null_2784,0.7912027287826802
null_2785,0.780481340131888
null_2786,0.6927426441210452
null_2787,0.8268500311378901
null_2788,0.7061821108140367
null_2789,0.8243543317334572
null_2790,0.7831523724883743
null_2791,0.7811477887447305
null_2792,0.7673837479268978
null_2793,0.698360617349846
null_2794,0.7935061248605768
null_2795,0.7800594338572017
null_2796,0.8589027566602897
null_2797,0.7486907795211343
null_2798,0.7474008270344555
null_2799,0.8172332143394548
null_2800,0.8178107603912428
null_2801,0.8667456766240388
null_2802,0.7942466775173894
null_2803,0.7915800629587548
null_2804,0.7605011254202618
null_2805,0.8289268942648131
null_2806,0.8194691544766141
null_2807,0.7885686686977728
null_2808,0.7946585696126831
null_2809,0.7973137530711375
null_2810,0.8380760675575921
null_2811,0.8422368456222796
null_2812,0.8239785716950997
null_2813,0.8226683143937057
null_2814,0.8410222238673716
null_2815,0.838846411136451
null_2816,0.8379776111632526
null_2817,0.8272230137396756
null_2818,0.7633391344679592
null_2819,0.7994194564812489
null_2820,0.7653066123030343
null_2821,0.8674719639582308
null_2822,0.7757577822940447
null_2823,0.771366296212755
null_2824,0.8115619153975292
null_2825,0.7942960259669702
null_2826,0.8027592795761576
null_2827,0.7480348037708361
null_2828,0.7982260019027878
null_2829,0.8347403977570195
null_2830,0.7404974073463876
null_2831,0.805763275921238
null_2832,0.7332585282342221
null_2833,0.8081294195453962
null_2834,0.7770425154637897
null_2835,0.9225959709736473
null_2836,0.7859021217658959
null_2837,0.7963224018161276
null_2838,0.8968455314416985
null_2839,0.8520851069367099
null_2840,0.8582277305739883
null_2841,0.7777554136308484
null_2842,0.8047222795205179
null_2843,0.8096290076449555
null_2844,0.7159004113022392
null_2845,0.7941404035893098
null_2846,0.8042369929606423
null_2847,0.7755870037448277
null_2848,0.7705701173085477
null_2849,0.7877158509261464
null_2850,0.8148379083351583
null_2851,0.7284516953444647
null_2852,0.8010174492304719
null_2853,0.7578189897469586
null_2854,0.8564007048440346
null_2855,0.790917659703001
null_2856,0.6965777055747331
null_2857,0.8524790631921347
null_2858,0.7816874419737638
null_2859,0.7990450721382941
null_2860,0.7558979268860312
null_2861,0.8073963084429286
null_2862,0.7822106726652331
null_2863,0.7599503463134779
null_2864,0.7856900935608662
null_2865,0.8004348312401192
null_2866,0.7449626920453343
null_2867,0.7840860470018691
null_2868,0.7769408674208252
null_2869,0.7956527324535855
null_2870,0.7971518973371698
null_2871,0.8324705816914033
null_2872,0.8684056916243206
null_2873,0.8882837622813431
null_2874,0.8257601612912265
null_2875,0.7568262150270533
null_2876,0.8652809069631193
null_2877,0.863711013516906
null_2878,0.8193431391650827
null_2879,0.7729232613776748
null_2880,0.7974570625428666
null_2881,0.8175804120844741
null_2882,0.7531268246941182
null_2883,0.8124949976977951
null_2884,0.8356403020736773
null_2885,0.7500151631959061
null_2886,0.8260059499369216
null_2887,0.7327381025325507
null_2888,0.8105165704830074
null_2889,0.776949559192456
null_2890,0.8140749239523206
null_2891,0.7385734501109394
null_2892,0.7421382820624827
null_2893,0.7412419554942322
null_2894,0.8345250654822081
null_2895,0.7672504434778018
null_2896,0.7219447590997748
null_2897,0.7343180581362156
null_2898,0.6937553828966737
null_2899,0.8052352331798309
null_2900,0.802375595983537
null_2901,0.7943987083228524
null_2902,0.7627887741716706
null_2903,0.7829767334436296
null_2904,0.8431775174410967
null_2905,0.7442593855394768
null_2906,0.7150645107026489
null_2907,0.7211910594850465
null_2908,0.802797707672262
null_2909,0.8415429356509275
null_2910,0.7940428648490637
null_2911,0.8725915026539836
null_2912,0.7427759431189448
null_2913,0.7942755304930267
null_2914,0.7949896897929507
null_2915,0.8546469791812322
null_2916,0.6897562856678563
null_2917,0.7807505272496805
null_2918,0.8648531679223972
null_2919,0.8553162988873827
null_2920,0.808698236082338
null_2921,0.7456249754118373
null_2922,0.8537127044220278
null_2923,0.773018084024323
null_2924,0.7908492748490787
null_2925,0.8285330126541924
null_2926,0.7948292448426539
null_2927,0.8417221618866656
null_2928,0.7479213921392283
null_2929,0.7472486414891955
null_2930,0.7929806305815819
null_2931,0.7747256880126565
null_2932,0.7964195457846089
null_2933,0.7945499648054923
null_2934,0.8515935331419745
null_2935,0.8719113247682874
null_2936,0.7702694648770717
null_2937,0.7661005883669996
null_2938,0.8042688262355971
null_2939,0.7799340950820396
null_2940,0.7795958584877948
null_2941,0.9014046512300044
null_2942,0.7813276835049817
null_2943,0.7791290396922573
null_2944,0.8293993879420869
null_2945,0.7614720384377301
null_2946,0.8021721231946488
null_2947,0.7169137126351355
null_2948,0.8283520139294338
null_2949,0.8555364377757986
null_2950,0.850021233326189
null_2951,0.7152261547904227
null_2952,0.8260622227377903
null_2953,0.7703276487171755
null_2954,0.8493680372865123
null_2955,0.7863681325209312
null_2956,0.8797386255214411
null_2957,0.7322247544553405
null_2958,0.7850220141675094
null_2959,0.7554641300279884
null_2960,0.8192148206488657
null_2961,0.8994974259943906
null_2962,0.726363299087933
null_2963,0.7885677420595162
null_2964,0.8942867298652843
null_2965,0.8554952160205624
null_2966,0.7882840273434729
null_2967,0.7933165278008333
null_2968,0.6772239533095883
null_2969,0.7849016253643369
null_2970,0.7614998113038673
null_2971,0.775907117704967
null_2972,0.7820353570808822
null_2973,0.7509304127607095
null_2974,0.7579800581196561
null_2975,0.8092598191786948
null_2976,0.8443147853328136
null_2977,0.8009332565692148
null_2978,0.8279348596780404
null_2979,0.7493655799211938
null_2980,0.8428086982851285
null_2981,0.7537251084801376
null_2982,0.7691887246740103
null_2983,0.7572307353112916
null_2984,0.8190961149541366
null_2985,0.770455908705822
null_2986,0.7765154888885579
null_2987,0.781135145405071
null_2988,0.8284239656322672
null_2989,0.802429525010841
null_2990,0.7534093965138531
null_2991,0.7641206808563568
null_2992,0.8104023342858295
null_2993,0.8382713367975632
null_2994,0.7677603737346547
null_2995,0.6924118072623511
null_2996,0.8354579120796669
null_2997,0.8051008017530528
null_2998,0.8517337924816445
null_2999,0.8066318474834115
null_3000,0.7787683415782097
null_3001,0.7786549677480787
null_3002,0.7153595925063555
null_3003,0.7170295851809009
null_3004,0.7440209643319812
null_3005,0.8097726563094442
null_3006,0.8006159808129993
null_3007,0.7698613794487112
null_3008,0.7998614986437365
null_3009,0.8210432827332227
null_3010,0.7631150281083631
null_3011,0.7459409067501125
null_3012,0.8067989076449263
null_3013,0.7802298848199918
null_3014,0.9049845149678868
null_3015,0.8382215792102073
null_3016,0.8411241526213713
null_3017,0.7978063143753163
null_3018,0.8452377122597835
null_3019,0.7323539292882841
null_3020,0.7223239224424454
null_3021,0.7660594243504975
null_3022,0.7927350139189561
null_3023,0.7108720015089748
null_3024,0.8548201660796482
null_3025,0.8237099332499993
null_3026,0.796401581817388
null_3027,0.7817374578637948
null_3028,0.8793679646763746
null_3029,0.7824775294623233
null_3030,0.7845427082858513
null_3031,0.8220849608768473
null_3032,0.7935509782251515
null_3033,0.8427428652879325
null_3034,0.7449496616659503
null_3035,0.7853496282979383
null_3036,0.7826184972575303
null_3037,0.7915553982316954
null_3038,0.7911595689460064
null_3039,0.7865654514722822
null_3040,0.7872310701029861
null_3041,0.8036571090536381
null_3042,0.7486854119530636
null_3043,0.8225836248946771
null_3044,0.8144149950978106
null_3045,0.7923336504719689
null_3046,0.7342632659524058
null_3047,0.8306923100153691
null_3048,0.7219190750392255
null_3049,0.8471563286844952
null_3050,0.7434989448191978
null_3051,0.7780999350712243
null_3052,0.76135191815012
null_3053,0.7684312595837285
null_3054,0.7403322884980392
null_3055,0.8295934348754309
null_3056,0.7910098537207811
null_3057,0.8210123843874901
null_3058,0.8254342411181562
null_3059,0.9150616504866574
null_3060,0.8109233492722497
null_3061,0.8279691260079811
null_3062,0.8389482877809267
null_3063,0.8209527596750417
null_3064,0.7737505883266013
null_3065,0.8456427276306485
null_3066,0.8827648467598153
null_3067,0.8822286332462732
null_3068,0.8040090835108754
null_3069,0.7917032111472286
null_3070,0.7495869462771477
null_3071,0.8930824774688307
null_3072,0.819460588125916
null_3073,0.8092893182220775
null_3074,0.8176219945345915
null_3075,0.7339454633765491
null_3076,0.7381946844722422
null_3077,0.7517445269117228
null_3078,0.8846233496737008
null_3079,0.8394432553377515
null_3080,0.7968541526246243
null_3081,0.8939966822095589
null_3082,0.793991974113818
null_3083,0.8816490028852352
null_3084,0.8295724070625382
null_3085,0.8374544351657772
null_3086,0.7998657878066092
null_3087,0.7702284116648982
null_3088,0.8677467735775831
null_3089,0.8496742124515011
null_3090,0.7715763955579995
null_3091,0.8180816725033367
null_3092,0.7855793951313168
null_3093,0.7599701461298914
null_3094,0.8003529191873632
null_3095,0.7825763789962586
null_3096,0.7439354900035535
null_3097,0.8154785681622017
null_3098,0.8093096454665937
null_3099,0.7422275150912933
null_3100,0.7883786388231884
null_3101,0.855201564809583
null_3102,0.8122609531957359
null_3103,0.8213402135781931
null_3104,0.7158778271353046
null_3105,0.7857778168161231
null_3106,0.8123429763126302
null_3107,0.8337295660755213
null_3108,0.8356382290071231
null_3109,0.8233949500871668
null_3110,0.7906518979910276
null_3111,0.6954747850978383
null_3112,0.7794360751874376
null_3113,0.7890144368132986
null_3114,0.7166831259908896
null_3115,0.7128772425822955
null_3116,0.8298171811689895
null_3117,0.8183217958718041
null_3118,0.7620770199934168
null_3119,0.8086954130698019
null_3120,0.731720181168052
null_3121,0.7821025374790411
null_3122,0.851725895871859
null_3123,0.7708307461198307
null_3124,0.798737502330951
null_3125,0.791112428732445
null_3126,0.7962788562168871
null_3127,0.7957195649275695
null_3128,0.7398701841337949
null_3129,0.7789207914944613
null_3130,0.8158072520434628
null_3131,0.714811527249387
null_3132,0.8156211789549744
null_3133,0.7512154423118395
null_3134,0.8475809348126798
null_3135,0.819135707199274
null_3136,0.76201995613628
null_3137,0.7780199427256459
null_3138,0.8336299765408208
null_3139,0.7310382803693601
null_3140,0.7979832751440952
null_3141,0.7548144963094154
null_3142,0.7855951408805295
null_3143,0.7582627360420239
null_3144,0.7794872264285632
null_3145,0.7933440616328209
null_3146,0.7623800872080775
null_3147,0.7274930601239455
null_3148,0.8095257688290602
null_3149,0.8647040759633992
null_3150,0.8110948238535266
null_3151,0.7176946015150759
null_3152,0.7326730749117752
null_3153,0.7487733297951664
null_3154,0.761941720018636
null_3155,0.7377052274640291
null_3156,0.8344314948217212
null_3157,0.7931071606616185
null_3158,0.7367666150965998
null_3159,0.8068550684481264
null_3160,0.8132439456611775
null_3161,0.7628296952178386
null_3162,0.8006810101046294
null_3163,0.8516661369566164
null_3164,0.8271011870243664
null_3165,0.7099936297723122
null_3166,0.6828696934909578
null_3167,0.7478204983736365
null_3168,0.7548956688561729
null_3169,0.778033974291236
null_3170,0.8003773842070689
null_3171,0.7391144425517889
null_3172,0.8072606770918022
null_3173,0.8223638515817143
null_3174,0.8013902753727298
null_3175,0.7924178725200771
null_3176,0.7328464810529872
null_3177,0.7492627086748842
null_3178,0.7871184473405962
null_3179,0.8102628433266298
null_3180,0.6818343806370365
null_3181,0.8502980914642083
null_3182,0.8444549565070041
null_3183,0.7603713868392872
null_3184,0.8192848458760945
null_3185,0.9037741104242395
null_3186,0.6884277928284872
null_3187,0.7720348807407069
null_3188,0.8010487567274766
null_3189,0.8191154105917297
null_3190,0.791755843635499
null_3191,0.8011217410754531
null_3192,0.8012943326571224
null_3193,0.7609146895326196
null_3194,0.6931833825882784
null_3195,0.7168659405650661
null_3196,0.6908716585974471
null_3197,0.8249051987860905
null_3198,0.7291953572801803
null_3199,0.7608538436976996
null_3200,0.8455331771951244
null_3201,0.7987613880768436
null_3202,0.7912074187444386
null_3203,0.8153157166778959
null_3204,0.8232044733485031
null_3205,0.7998916031956337
null_3206,0.8401342864728887
null_3207,0.8513562066844826
null_3208,0.7483755905168612
null_3209,0.798295216967814
null_3210,0.7830428954680065
null_3211,0.7707753342512843
null_3212,0.7866681592536005
null_3213,0.8593898548757792
null_3214,0.7918673935621812
null_3215,0.7017008723898827
null_3216,0.8123097654044968
null_3217,0.8269114129534197
null_3218,0.8204142601932298
null_3219,0.7969302204994478
null_3220,0.8684401677696825
null_3221,0.7708091837332223
null_3222,0.752507075242695
null_3223,0.7732959622417286
null_3224,0.822176701248497
null_3225,0.8073931915833347
null_3226,0.8243782812296625
null_3227,0.8510462515336435
null_3228,0.7627478258452275
null_3229,0.790664200968946
null_3230,0.8051054315587841
null_3231,0.8145193895491062
null_3232,0.8468599568926563
null_3233,0.7682311365436447
null_3234,0.7467970602883839
null_3235,0.7809081270612337
null_3236,0.8117055396744149
null_3237,0.8421333172250819
null_3238,0.7796631988926594
null_3239,0.8261899370053204
null_3240,0.7441449787410961
null_3241,0.8462613409151323
null_3242,0.7538901195282826
null_3243,0.7268571224506002
null_3244,0.8057789623253857
null_3245,0.7888870814103838
null_3246,0.8648557437256718
null_3247,0.7850228160477617
null_3248,0.8223417840382542
null_3249,0.757837545543157
null_3250,0.7407687077709904
null_3251,0.8565371442783766
null_3252,0.8094754858664682
null_3253,0.7871981975385
null_3254,0.7471034050969056
null_3255,0.7490618792937033
null_3256,0.7887091466165281
null_3257,0.8278411837695815
null_3258,0.8063192825671733
null_3259,0.7926721011176274
null_3260,0.7474753713729299
null_3261,0.795665666029256
null_3262,0.7713357105272645
null_3263,0.7666907512723935
null_3264,0.7151513452993586
null_3265,0.748569418704326
null_3266,0.8064208167102039
null_3267,0.7302817179823284
null_3268,0.8017665466293553
null_3269,0.9059918483712478
null_3270,0.7231581660436288
null_3271,0.7943933330279265
null_3272,0.8244000657118637
null_3273,0.8183156814948777
null_3274,0.848988924719497
null_3275,0.7641464263831356
null_3276,0.7870734327117177
null_3277,0.7634039032328783
null_3278,0.7833915411152854
null_3279,0.8483475806789369
null_3280,0.8018691183732038
null_3281,0.7398729831776613
null_3282,0.7657862756500019
null_3283,0.7020423073380565
null_3284,0.7737272997734471
null_3285,0.9267425049656793
null_3286,0.825953305831284
null_3287,0.7622413624384928
null_3288,0.8555859818910597
null_3289,0.8085800103015635
null_3290,0.8129697312971893
null_3291,0.8288469434313541
null_3292,0.8057029589839132
null_3293,0.7732017926618412
null_3294,0.8255163939535105
null_3295,0.8312235986357067
null_3296,0.7813774216630102
null_3297,0.7363428920452023
null_3298,0.791360180153035
null_3299,0.794170989036058
null_3300,0.7713621458360447
null_3301,0.7938191776569491
null_3302,0.7939014777450175
null_3303,0.7498229445600293
null_3304,0.7769275373749791
null_3305,0.7970750869328227
null_3306,0.7393486055682202
null_3307,0.8061264577838382
null_3308,0.8936716510511574
null_3309,0.8142335695663627
null_3310,0.7871802113932466
null_3311,0.7701054889818476
null_3312,0.7193741912202436
null_3313,0.7354857802985488
null_3314,0.758899220408034
null_3315,0.7974931734429672
null_3316,0.8752849169322532
null_3317,0.8454086352113741
null_3318,0.8003173237754877
null_3319,0.7380569761198614
null_3320,0.7991980803078439
null_3321,0.7607811612097
null_3322,0.8475964345337282
null_3323,0.7861562433032394
null_3324,0.7675333485337147
null_3325,0.7965153208400573
null_3326,0.9037587519419344
null_3327,0.856205847821387
null_3328,0.7126555147169497
null_3329,0.7901176721261091
null_3330,0.8716688128629253
null_3331,0.7077591626396486
null_3332,0.8289087611398642
null_3333,0.793468142843256
null_3334,0.7317960518824965
null_3335,0.7635203502373807
null_3336,0.81974119376666
null_3337,0.7446150657757981
null_3338,0.7459148944043424
null_3339,0.8060718114170214
null_3340,0.8154716070794441
null_3341,0.7319589721028682
null_3342,0.8374466671470987
null_3343,0.7535945044509543
null_3344,0.8451809083537587
null_3345,0.747801634045092
null_3346,0.7687272714101976
null_3347,0.8063777960988001
null_3348,0.7830943533293958
null_3349,0.7604215520179958
null_3350,0.8332403621750095
null_3351,0.7715305592412396
null_3352,0.7701978373091422
null_3353,0.7816618743239763
null_3354,0.7369840316992655
null_3355,0.8305451128007088
null_3356,0.7684873978184572
null_3357,0.78688952207193
null_3358,0.756455136244139
null_3359,0.7284393296707211
null_3360,0.7576583209021791
null_3361,0.8026325875927931
null_3362,0.8629036280965007
null_3363,0.7456794114533313
null_3364,0.8170023934586336
null_3365,0.7984399923876278
null_3366,0.7098219748516876
null_3367,0.8324182607528009
null_3368,0.8531417582947987
null_3369,0.6960611959755126
null_3370,0.7716566890842173
null_3371,0.7282380319624697
null_3372,0.754965027046784
null_3373,0.804665385388263
null_3374,0.7936878025106087
null_3375,0.7802967486834517
null_3376,0.7861395158992776
null_3377,0.7521422750959672
null_3378,0.7624965182998013
null_3379,0.7764569869632277
null_3380,0.7811574959909344
null_3381,0.8037094744002657
null_3382,0.7529946563691761
null_3383,0.8081440763957043
null_3384,0.861958638943168
null_3385,0.9261777526060887
null_3386,0.7955939974851768
null_3387,0.8029164358312961
null_3388,0.79430070557483
null_3389,0.7875779656009858
null_3390,0.7547424716679563
null_3391,0.806628044245161
null_3392,0.808452637906338
null_3393,0.7846817078659355
null_3394,0.7765491201386141
null_3395,0.8551229261897686
null_3396,0.7650341432039768
null_3397,0.7865450518477265
null_3398,0.7746517162799573
null_3399,0.8158678043181085
null_3400,0.7844047149061455
null_3401,0.7836565263393737
null_3402,0.7610117931741375
null_3403,0.8286128872928679
null_3404,0.7678597565703517
null_3405,0.732629338308327
null_3406,0.7854740025801925
null_3407,0.7509172679290423
null_3408,0.7448010699047731
null_3409,0.8466030649616225
null_3410,0.805828611434467
null_3411,0.7566535978088894
null_3412,0.861900682799597
null_3413,0.8482110210856852
null_3414,0.8170187552292392
null_3415,0.7108648452503957
null_3416,0.8365932405985232
null_3417,0.7646569290529179
null_3418,0.769819027939344
null_3419,0.8428649776744155
null_3420,0.7490404741428642
null_3421,0.8060794824585137
null_3422,0.7069425713315526
null_3423,0.7689875933067115
null_3424,0.8158614650659792
null_3425,0.8190426458668205
null_3426,0.7913199920164274
null_3427,0.7520056896671414
null_3428,0.8635378991282088
null_3429,0.7429421427609908
null_3430,0.7965764234505172
null_3431,0.7702249358987399
null_3432,0.8049240922660454
null_3433,0.7659072453360776
null_3434,0.7057682877291758
null_3435,0.8198694250014238
null_3436,0.7452028820860357
null_3437,0.7185841753733213
null_3438,0.7675465250542528
null_3439,0.8876225606909444
null_3440,0.7894871398886713
null_3441,0.8805795506366438
null_3442,0.7612262280658496
null_3443,0.8404511419125239
null_3444,0.7570201787834174
null_3445,0.7713524776963221
null_3446,0.8077538513455744
null_3447,0.710705761479356
null_3448,0.8321527060028008
null_3449,0.731591559511917
null_3450,0.7639273921236135
null_3451,0.756142482842339
null_3452,0.8643916625690801
null_3453,0.7907718346796098
null_3454,0.8387441044090099
null_3455,0.7989803381022746
null_3456,0.7937208580951972
null_3457,0.7571125785189327
null_3458,0.7985406327676227
null_3459,0.8002033536554551
null_3460,0.8125250870928327
null_3461,0.8405811813954356
null_3462,0.7580097794978893
null_3463,0.8529094781226917
null_3464,0.7365044937864673
null_3465,0.774200463277507
null_3466,0.7427150019353811
null_3467,0.7768060520322666
null_3468,0.7064311290581222
null_3469,0.7758248414029503
null_3470,0.8278542722616871
null_3471,0.7707931765121505
null_3472,0.7724764558001891
null_3473,0.8133550344132258
null_3474,0.7789211486650542
null_3475,0.7735839094685616
null_3476,0.7364130856225566
null_3477,0.7309323582445311
null_3478,0.8081884101767346
null_3479,0.8623391612683653
null_3480,0.7405225497404547
null_3481,0.7251219407664564
null_3482,0.8212848582561787
null_3483,0.7365267399871157
null_3484,0.7736694018434489
null_3485,0.727524171310194
null_3486,0.8069918799639841
null_3487,0.8291691976479892
null_3488,0.8406851301448177
null_3489,0.8255440763548751
null_3490,0.8179098629126219
null_3491,0.7537456459738553
null_3492,0.8604865855964257
null_3493,0.7569106604716105
null_3494,0.6915088774738969
null_3495,0.7775271694009143
null_3496,0.7747248509596009
null_3497,0.7834041917765248
null_3498,0.7785956640458922
null_3499,0.7573393347296993
null_3500,0.8757468522244275
null_3501,0.8318507660690455
null_3502,0.803086189701006
null_3503,0.8321441115846707
null_3504,0.7478713158616477
null_3505,0.8482729999352054
null_3506,0.8010048227332276
null_3507,0.8710183816230028
null_3508,0.7673929200626463
null_3509,0.7575731628658946
null_3510,0.8464493282281311
null_3511,0.7357503348423668
null_3512,0.7478328799840115
null_3513,0.7579653397211215
null_3514,0.8811541462825484
null_3515,0.7902634945654633
null_3516,0.8216844442994687
null_3517,0.7426873143714241
null_3518,0.9018330302140531
null_3519,0.8425866219254832
null_3520,0.8014065971866517
null_3521,0.7782717890337161
null_3522,0.7753846765160157
null_3523,0.7900121971702772
null_3524,0.7849668532462222
null_3525,0.8343453028221128
null_3526,0.7156690930810766
null_3527,0.7925053260333118
null_3528,0.9220004257785835
null_3529,0.765707022324266
null_3530,0.7457382296375752
null_3531,0.7596817607867774
null_3532,0.8723950608324629
null_3533,0.7883245435398867
null_3534,0.8844649094422256
null_3535,0.7454723282990566
null_3536,0.7857976633181776
null_3537,0.9425389893297155
null_3538,0.8551720809537894
null_3539,0.7685343123208717
null_3540,0.7851822076082065
null_3541,0.8861541243936492
null_3542,0.9332647801509713
null_3543,0.7524935319901167
null_3544,0.9324808365432241
null_3545,0.8148071123979841
null_3546,0.8462666945753272
null_3547,0.8205488902331846
null_3548,0.8130547064519218
null_3549,0.7913913248916251
null_3550,0.8012936011007519
null_3551,0.8287299231100707
null_3552,0.790962418907216
null_3553,0.8322144082590711
null_3554,0.8545802417509567
null_3555,0.7958583703712728
null_3556,0.8036124428183268
null_3557,0.7811078121792058
null_3558,0.8327109863241907
null_3559,0.835308105116652
null_3560,0.7535368912323965
null_3561,0.9771785094996498
null_3562,0.7481746160541283
null_3563,0.8143588372252262
null_3564,0.7658242093765038
null_3565,0.7762468689778579
null_3566,0.7535656553573898
null_3567,0.7723440257000085
null_3568,0.8249990416088379
null_3569,0.7228678088705807
null_3570,0.8269673469710977
null_3571,0.7775536984030359
null_3572,0.7705652806206693
null_3573,0.7710611482615602
null_3574,0.8165228247156825
null_3575,0.780659602240448
null_3576,0.7138756839609284
null_3577,0.7443396071065378
null_3578,0.8578542905183583
null_3579,0.7777399418130438
null_3580,0.782546364777246
null_3581,0.6908150425194781
null_3582,0.8129271131560215
null_3583,0.7257113004664446
null_3584,0.8263857145665169
null_3585,0.731518111502849
null_3586,0.7890145936640689
null_3587,0.6999092749257178
null_3588,0.7377029609610846
null_3589,0.7331715799506037
null_3590,0.8813133974561241
null_3591,0.8268613246991489
null_3592,0.8290809860017359
null_3593,0.908089314997458
null_3594,0.7485178766412214
null_3595,0.7306093102932837
null_3596,0.7802762874447787
null_3597,0.76130392701349
null_3598,0.7754369068175667
null_3599,0.8550981416998483
null_3600,0.8347005754572059
null_3601,0.819018957059474
null_3602,0.7890298379917732
null_3603,0.73081553649831
null_3604,0.8845816470067865
null_3605,0.7989090404387525
null_3606,0.7211070767965386
null_3607,0.7241536015241173
null_3608,0.8050009398981632
null_3609,0.8477278461732806
null_3610,0.7452404235599523
null_3611,0.7724470368174665
null_3612,0.8163592119277813
null_3613,0.7756702862453188
null_3614,0.8203233195961636
null_3615,0.8395665532714813
null_3616,0.7472989765804683
null_3617,0.8229902096552568
null_3618,0.758744585858231
null_3619,0.8461461565427083
null_3620,0.7969652032037174
null_3621,0.7943574855770202
null_3622,0.8057717074075601
null_3623,0.7738151963067644
null_3624,0.7859316621713369
null_3625,0.7581470135003258
null_3626,0.8170630816766739
null_3627,0.8208080155928056
null_3628,0.7437948860700614
null_3629,0.7893997614814414
null_3630,0.8327127163810921
null_3631,0.7657495989164077
null_3632,0.7864681119573873
